steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
584,Diaries of a Spaceport Janitor,September,2016,9.99,100000.0,200000.0,150000.0,Sundae Month,tinyBuild,1498500.0
601,Rollers of the Realm,November,2014,9.99,100000.0,200000.0,150000.0,Phantom Compass,Phantom Compass,1498500.0
602,Costume Quest 2,October,2014,14.99,100000.0,200000.0,150000.0,Double Fine Productions,"Midnight City , Majesco Entertainment",2248500.0
604,WASTED,June,2016,12.99,100000.0,200000.0,150000.0,Mr. Podunkian,Adult Swim Games,1948500.0
605,The Long Journey Home,May,2017,9.99,100000.0,200000.0,150000.0,Daedalic Studio West,Daedalic Entertainment,1498500.0
606,Pathway,April,2019,15.99,200000.0,500000.0,350000.0,Robotality,Chucklefish,5596500.0
607,Blackguards,January,2014,9.99,500000.0,1000000.0,750000.0,Daedalic Entertainment,Daedalic Entertainment,7492500.0
608,60 Parsecs!,September,2018,9.99,200000.0,500000.0,350000.0,Robot Gentleman,Robot Gentleman,3496500.0
609,Final Fantasy III (3D Remake),May,2014,7.99,200000.0,500000.0,350000.0,Square Enix,Square Enix,2796500.0
610,Crimsonland,June,2014,13.99,100000.0,200000.0,150000.0,10tons Ltd,10tons Ltd,2098500.0
611,Space Rangers HD: A War Apart,October,2013,14.99,200000.0,500000.0,350000.0,"SNK Games, Elemental Games, Katauri Interactive",Fulqrum Publishing,5246500.0
612,UnEpic,July,2014,12.99,500000.0,1000000.0,750000.0,@unepic_fran,@unepic_fran,9742500.0
613,Mount & Blade: With Fire & Sword,May,2011,9.99,1000000.0,2000000.0,1500000.0,TaleWorlds Entertainment,TaleWorlds Entertainment,14985000.0
615,Genesis Alpha One Deluxe Edition,February,2020,19.99,100000.0,200000.0,150000.0,Radiation Blue,Team17 Digital Ltd,2998499.9999999995
617,Dungeon Souls,December,2016,12.99,200000.0,500000.0,350000.0,"Lamina Studios, Mike Studios",Plug In Digital,4546500.0
618,"10,000,000",January,2013,4.99,100000.0,200000.0,150000.0,EightyEightGames,EightyEightGames,748500.0
619,The Guild 3,June,2022,29.99,100000.0,200000.0,150000.0,"Purple Lamp, GolemLabs",THQ Nordic,4498500.0
620,The Council,March,2018,0.0,200000.0,500000.0,350000.0,Big Bad Wolf,Focus Entertainment,0.0
621,Long Live The Queen,November,2013,9.99,200000.0,500000.0,350000.0,Hanako Games,Hanako Games,3496500.0
622,"Warhammer 40,000: Inquisitor - Martyr",June,2018,9.99,1000000.0,2000000.0,1500000.0,NeocoreGames,NeocoreGames,14985000.0
623,ELEX,October,2017,29.99,500000.0,1000000.0,750000.0,Piranha Bytes,THQ Nordic,22492500.0
636,The Banner Saga: Factions,February,2013,0.0,200000.0,500000.0,350000.0,Stoic,Versus Evil,0.0
643,Hot Tin Roof: The Cat That Wore A Fedora,February,2015,1.49,100000.0,200000.0,150000.0,Glass Bottom Games,Glass Bottom Games,223500.0
648,King Arthur II: The Role-Playing Wargame,January,2012,9.99,100000.0,200000.0,150000.0,NeocoreGames,Paradox Interactive,1498500.0
649,Citizens of Earth,January,2015,14.99,100000.0,200000.0,150000.0,Eden Industries,SEGA,2248500.0
650,Diluvion: Resubmerged,February,2017,19.99,100000.0,200000.0,150000.0,Arachnid Games,Good Shepherd Entertainment,2998499.9999999995
653,Fairy Fencer F,August,2015,9.99,200000.0,500000.0,350000.0,"Idea Factory, Compile Heart",Idea Factory International,3496500.0
654,The Last Remnant,April,2009,12.99,500000.0,1000000.0,750000.0,Square Enix,Square Enix,9742500.0
655,Lord of the Rings: War in the North,November,2011,78.0,1000000.0,2000000.0,1500000.0,Snowblind Studios,Warner Bros. Interactive Entertainment,117000000.0
656,A Bird Story,November,2014,3.99,200000.0,500000.0,350000.0,Freebird Games,Freebird Games,1396500.0
657,BIOMUTANT,May,2021,39.99,200000.0,500000.0,350000.0,Experiment 101,THQ Nordic,13996500.0
658,Star Trek Online,February,2010,0.0,2000000.0,5000000.0,3500000.0,Cryptic Studios,Gearbox Publishing,0.0
659,Dragon Saga,October,2010,0.0,200000.0,500000.0,350000.0,Gravity Interactive,Gravity Interactive,0.0
662,Prime World,March,2014,0.0,1000000.0,2000000.0,1500000.0,Nival,Nival,0.0
663,Ash of Gods: Redemption,March,2018,24.99,500000.0,1000000.0,750000.0,AurumDust,"AurumDust, WhisperGames",18742500.0
664,Two Worlds Epic Edition,April,2009,9.99,1000000.0,2000000.0,1500000.0,Reality Pump Studios,Topware Interactive,14985000.0
665,Risen 3 - Titan Lords,August,2014,14.99,500000.0,1000000.0,750000.0,Piranha Bytes,THQ Nordic,11242500.0
666,Heroes of Might & Magic III - HD Edition,January,2015,14.99,1000000.0,2000000.0,1500000.0,Dotemu,Ubisoft Entertainment,22485000.0
670,Immortal Planet,July,2017,7.49,100000.0,200000.0,150000.0,teedoubleuGAMES,teedoubleuGAMES,1123500.0
672,Grotesque Tactics: Evil Heroes,October,2010,1.99,100000.0,200000.0,150000.0,Silent Dreams,Headup,298500.0
673,Dungeons,February,2011,9.99,200000.0,500000.0,350000.0,Realmforge Studios,Kalypso Media Digital,3496500.0
675,Ryzom,May,2016,0.0,200000.0,500000.0,350000.0,Winch Gate Property Limited,Winch Gate Property Limited,0.0
677,Serious Sam: The Random Encounter,October,2011,4.99,200000.0,500000.0,350000.0,"Vlambeer, Croteam",Devolver Digital,1746500.0
679,Inquisitor,September,2012,9.99,200000.0,500000.0,350000.0,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",3496500.0
680,Masquerada: Songs and Shadows,September,2016,19.99,100000.0,200000.0,150000.0,Witching Hour Studios,Ysbryd Games,2998499.9999999995
681,The Incredible Adventures of Van Helsing III,May,2015,1.49,200000.0,500000.0,350000.0,NeocoreGames,NeocoreGames,521500.0
682,Fictorum,August,2017,9.99,100000.0,200000.0,150000.0,Scraping Bottom Games,Scraping Bottom Games,1498500.0
683,Hammerting,November,2021,24.99,200000.0,500000.0,350000.0,Warpzone Studios,Team17 Digital,8746500.0
684,Pagan: Absent Gods,August,2019,9.99,100000.0,200000.0,150000.0,Mad Head Games,Mad Head Games,1498500.0
685,Hellpoint,July,2020,34.99,200000.0,500000.0,350000.0,Cradle Games,tinyBuild,12246500.0
686,Defiance,June,2014,0.0,2000000.0,5000000.0,3500000.0,Trion Worlds,Trion Worlds,0.0
687,Spiral Knights,June,2011,0.0,2000000.0,5000000.0,3500000.0,Grey Havens,Grey Havens,0.0
688,ArcaniA,October,2010,19.99,500000.0,1000000.0,750000.0,Spellbound,THQ Nordic,14992499.999999998
689,Gothic 3,October,2006,9.99,1000000.0,2000000.0,1500000.0,Piranha Bytes,THQ Nordic,14985000.0
690,Life is Feudal: Your Own,November,2015,19.99,200000.0,500000.0,350000.0,Bitbox Ltd.,Bitbox Ltd.,6996499.999999999
691,Fallout Shelter,March,2017,0.0,5000000.0,10000000.0,7500000.0,Bethesda Game Studios,Bethesda Softworks,0.0
692,Jagged Alliance: Crossfire,August,2012,14.99,100000.0,200000.0,150000.0,Coreplay GmbH,THQ Nordic,2248500.0
697,Space Hack,August,2014,4.99,200000.0,500000.0,350000.0,0,Meridian4,1746500.0
699,Dragon's Prophet,September,2013,0.0,200000.0,500000.0,350000.0,Runewaker,Infernum Productions AG,0.0
703,Chantelise - A Tale of Two Sisters,July,2011,9.99,100000.0,200000.0,150000.0,EasyGameStation,Carpe Fulgur LLC,1498500.0
705,Jagged Alliance - Back in Action,February,2012,19.99,200000.0,500000.0,350000.0,"Coreplay GmbH, Bigmoon Studios",THQ Nordic,6996499.999999999
706,Legend of Dungeon,September,2013,9.99,200000.0,500000.0,350000.0,Robot Loves Kitty,SNK CORPORATION,3496500.0
707,Dex,May,2015,19.99,200000.0,500000.0,350000.0,Dreadlocks Ltd.,"Dreadlocks Ltd., Techland, WhisperGames",6996499.999999999
709,Sheltered,March,2016,14.99,200000.0,500000.0,350000.0,"Unicube, Team 17 Digital Ltd",Team17 Digital Ltd,5246500.0
710,Warface,April,2012,0.0,10000000.0,20000000.0,15000000.0,MY.GAMES,MY.GAMES,0.0
711,The Dwarves,December,2016,39.99,200000.0,500000.0,350000.0,KING Art,"THQ Nordic, EuroVideo Medien",13996500.0
712,Tharsis,January,2016,14.99,500000.0,1000000.0,750000.0,Choice Provisions,Choice Provisions,11242500.0
713,Windward,May,2015,9.99,200000.0,500000.0,350000.0,Tasharen Entertainment Inc.,Tasharen Entertainment Inc.,3496500.0
714,Evoland,April,2013,9.99,200000.0,500000.0,350000.0,Shiro Games,Shiro Unlimited,3496500.0
715,Sword Art Online: Fatal Bullet,February,2018,39.99,500000.0,1000000.0,750000.0,DIMPS,BANDAI NAMCO Entertainment,29992500.0
721,Venetica - Gold Edition,September,2009,9.99,100000.0,200000.0,150000.0,Deck13,Deck13,1498500.0
725,""" We Are The Dwarves",February,2016,9.99,100000.0,200000.0,150000.0,Whale Rock Games,Whale Rock Games,1498500.0
728,Terminator: Resistance,November,2019,39.99,500000.0,1000000.0,750000.0,Teyon,Reef Entertainment,29992500.0
729,How to Survive,August,2014,14.99,1000000.0,2000000.0,1500000.0,Eko Software,505 Games,22485000.0
730,Wolcen: Lords of Mayhem,February,2020,39.99,2000000.0,5000000.0,3500000.0,WOLCEN Studio,WOLCEN Studio,139965000.0
731,Mars: War Logs,April,2013,4.99,200000.0,500000.0,350000.0,Spiders,Focus Entertainment,1746500.0
732,Crossroads Inn Anniversary Edition,October,2019,24.99,200000.0,500000.0,350000.0,Klabater,Klabater,8746500.0
733,Murdered: Soul Suspect,June,2014,19.99,1000000.0,2000000.0,1500000.0,Airtight Games,Square Enix,29985000.0
737,Jagged Alliance: Rage!,December,2018,19.99,100000.0,200000.0,150000.0,Cliffhanger Productions,HandyGames,2998499.9999999995
738,Rise of the Argonauts,January,2009,9.99,200000.0,500000.0,350000.0,Liquid Entertainment,"Codemasters, Electronic Arts",3496500.0
743,Prime World: Defenders,June,2013,9.99,100000.0,200000.0,150000.0,Nival,Nival,1498500.0
744,Shroud of the Avatar: Forsaken Virtues,March,2018,0.0,500000.0,1000000.0,750000.0,Catnip Games,Catnip Games,0.0
745,Game of Thrones,June,2012,14.99,200000.0,500000.0,350000.0,Cyanide Studios,HandyGames,5246500.0
747,Sacred 3,August,2014,14.99,200000.0,500000.0,350000.0,Keen Games,THQ Nordic,5246500.0
748,Calico,December,2020,11.99,100000.0,200000.0,150000.0,Peachy Keen Games,"Whitethorn Games, Maple Whispering Limited",1798500.0
749,Nether: Resurrected,June,2014,14.21,500000.0,1000000.0,750000.0,"Nether Productions, LLC","Nether Productions, LLC",10657500.0
753,Lionheart: Legacy of the Crusader,March,2017,9.99,200000.0,500000.0,350000.0,"Reflexive Entertainment, Black Isle Studios",Interplay Entertainment Corp.,3496500.0
757,Orangeblood,January,2020,19.99,100000.0,200000.0,150000.0,Grayfax Software,PLAYISM,2998499.9999999995
758,Zenith,September,2016,7.99,100000.0,200000.0,150000.0,Infinigon,BadLand Publishing,1198500.0
762,Disciples III - Renaissance Steam Special Edition,July,2010,9.99,200000.0,500000.0,350000.0,"Akella, .dat",Kalypso Media Digital,3496500.0
764,The Technomancer,June,2016,9.99,100000.0,200000.0,150000.0,Spiders,Focus Entertainment,1498500.0
765,Bound By Flame,May,2014,6.99,200000.0,500000.0,350000.0,Spiders,Focus Entertainment,2446500.0
766,Warhammer Quest,January,2015,14.99,100000.0,200000.0,150000.0,"Rodeo Games, Twistplay",Chilled Mouse,2248500.0
770,SpellForce 2: Faith in Destiny,June,2012,14.99,100000.0,200000.0,150000.0,Mind Over Matter Studios,THQ Nordic,2248500.0
773,X-Blades,February,2009,1.89,500000.0,1000000.0,750000.0,Gaijin Entertainment,Topware Interactive,1417500.0
774,RAID: World War II,September,2017,19.99,100000.0,200000.0,150000.0,Lion game Lion,Starbreeze Publishing AB,2998499.9999999995
775,Dead Effect 2,May,2016,2.39,100000.0,200000.0,150000.0,"BadFly Interactive, a.s.",App Holdings,358500.0
786,Krater,June,2012,14.99,200000.0,500000.0,350000.0,Fatshark,Fatshark,5246500.0
788,Confrontation,April,2012,9.99,100000.0,200000.0,150000.0,Cyanide Studio,Focus Home Interactive,1498500.0
790,Swag and Sorcery,May,2019,12.99,200000.0,500000.0,350000.0,"Lazy Bear Games, Uroboros Games",tinyBuild,4546500.0
791,Talisman: Digital Edition,February,2014,6.99,500000.0,1000000.0,750000.0,Nomad Games,Nomad Games,5242500.0
795,Dungeons and Dragons: Daggerdale,June,2011,14.99,100000.0,200000.0,150000.0,Bedlam Games,Atari,2248500.0
798,Starpoint Gemini,February,2012,13.99,100000.0,200000.0,150000.0,Little Green Men Games,Little Green Men Games,2098500.0
799,Deus Ex: The Fall,March,2014,9.99,500000.0,1000000.0,750000.0,Square Enix,Square Enix,7492500.0
800,Dragons and Titans,March,2014,0.0,1000000.0,2000000.0,1500000.0,Wyrmbyte,Versus Evil,0.0
802,DARK,July,2013,9.99,100000.0,200000.0,150000.0,Realmforge Studios,Kalypso Media Digital,1498500.0
851,Spirit Messages,December,2019,0.0,100000.0,200000.0,150000.0,Kevin Wacknov,Mind Body Aware Games LLC,0.0
907,Sanatorium «Anthropocene Retreat»,July,2020,0.0,100000.0,200000.0,150000.0,Mikhail Maksimov,VAC Foundation,0.0
970,Agents of Aggro City Online,January,2018,0.0,100000.0,200000.0,150000.0,none,none,0.0
1032,极限求生,March,2021,0.0,200000.0,500000.0,350000.0,陈 世杰,陈 世杰,0.0
1072,Mercenary Skirmish,March,2021,0.0,100000.0,200000.0,150000.0,4ugui,4ugui,0.0
1073,孙美琪疑案 第二季,January,2021,3.99,100000.0,200000.0,150000.0,QZQ Studio,"H.P.Y.S,LLC",598500.0
1130,Mist of the Undead,September,2020,0.0,200000.0,500000.0,350000.0,"Hayden, Rothman","Hayden , Rothman",0.0
1240,スピリットウィッシュ〜三英雄と冒険の大地‪〜,April,2021,0.0,200000.0,500000.0,350000.0,NEONSTUDIO Corp.,SUBETE,0.0
1261,football girl,December,2010,0.0,100000.0,200000.0,150000.0,bluesky,bluesky,0.0
1269,Lords of Kingdoms,August,2020,0.0,200000.0,500000.0,350000.0,ThankGame.com,ThankGame.com,0.0
1271,All Over,April,2020,0.0,100000.0,200000.0,150000.0,Overall Adventures ltd,Overall Adventures ltd,0.0
1285,Last Days,June,2016,0.0,100000.0,200000.0,150000.0,CrackedGhostGames,2ndDimensionGhost,0.0
1297,Brick Building,July,2020,0.0,100000.0,200000.0,150000.0,VR Labs,VR Labs,0.0
1298,Giants,May,2021,0.0,200000.0,500000.0,350000.0,Singta inc.,Singta Inc.,0.0
1382,C. Kane,January,2016,0.0,100000.0,200000.0,150000.0,Super Walrus Games,Super Walrus Games,0.0
1460,Wild Dose: First Session,March,2021,0.0,100000.0,200000.0,150000.0,Lappi Soft,Lappi Soft,0.0
1463,鋼鉄戦記C21,March,2006,0.0,100000.0,200000.0,150000.0,"CyberStep, Inc.","CyberStep, Inc.",0.0
1468,Underlight,March,1998,0.0,100000.0,200000.0,150000.0,"KoiWare, LLC","KoiWare, LLC",0.0
1482,Eternal Dreamers,July,2021,0.0,100000.0,200000.0,150000.0,Studio Biest,Studio Biest,0.0
1489,Clash: Mutants Vs Pirates,June,2020,0.0,100000.0,200000.0,150000.0,NewGen,NewGen,0.0
1529,Elements II: Hearts of Light,April,2016,4.99,100000.0,200000.0,150000.0,Soul Catapult,New Reality Games,748500.0
1592,All Our Asias,February,2018,0.0,100000.0,200000.0,150000.0,Melos Han-Tani,Analgesic Productions,0.0
1596,Phobos,November,2020,0.0,100000.0,200000.0,150000.0,Myth Entertainment,Myth Entertainment,0.0
1604,Legend of Dungeon: Masters,November,2015,0.0,100000.0,200000.0,150000.0,Robot Loves Kitty,Robot Loves Kitty,0.0
1607,4X-Galaxy 无主之地：银河,December,2018,0.0,100000.0,200000.0,150000.0,Mercator,Mercator,0.0
1622,Deus Ex: Breach,January,2017,0.0,100000.0,200000.0,150000.0,Eidos Montreal,Square Enix,0.0
1626,Combat Monsters,January,2015,0.0,100000.0,200000.0,150000.0,Rubicon Development,Rubicon Development,0.0
1627,Heroes of Dire,March,2017,0.0,100000.0,200000.0,150000.0,Spellbook,www.Spellbook.com,0.0
1629,LastCloudia,February,2021,0.0,100000.0,200000.0,150000.0,AIDIS,Boltrend Games,0.0
1640,Spellwake,September,2018,0.0,100000.0,200000.0,150000.0,Norrman Brothers,Norrman Brothers,0.0
1645,Flora,December,2017,0.0,100000.0,200000.0,150000.0,The Game Bakery,The Game Bakery,0.0
1660,Heroes Tactics,May,2017,0.0,100000.0,200000.0,150000.0,Camex Games,Camex Games,0.0
1661,Lucent Heart,February,2016,0.0,100000.0,200000.0,150000.0,Playcoo,Suba Games,0.0
1674,Exocraft,March,2019,0.0,100000.0,200000.0,150000.0,GoldFire Studios,GoldFire Studios,0.0
1700,Heroes of SoulCraft - Arcade MOBA,July,2015,0.0,200000.0,500000.0,350000.0,MobileBits,MobileBits,0.0
1702,Dungeon Hunter 5,May,2019,0.0,200000.0,500000.0,350000.0,Gameloft,Gameloft,0.0
1703,Sphere III: Rage of the Devastator,August,2015,0.0,100000.0,200000.0,150000.0,GameXP.com,GameXP.com,0.0
1708,The Huntsman: Winter's Curse,April,2016,0.0,100000.0,200000.0,150000.0,Desert Owl Games LLC,Desert Owl Games LLC,0.0
1709,Talisman: Prologue,October,2013,6.99,200000.0,500000.0,350000.0,Nomad Games,Nomad Games,2446500.0
1710,Struckd - 3D Game Creator,December,2016,0.0,100000.0,200000.0,150000.0,Struckd AG,Struckd AG,0.0
1711,Immortal Empire,December,2015,0.0,100000.0,200000.0,150000.0,Tactic Studios Inc.,Tactic Studios Inc.,0.0
1724,Braveland Heroes,September,2019,0.0,100000.0,200000.0,150000.0,Tortuga Team,Tortuga Team,0.0
1725,Darkwind: War on Wheels,August,2014,0.0,100000.0,200000.0,150000.0,Psychic Software,Psychic Software,0.0
1726,Golden Rush,September,2015,0.0,100000.0,200000.0,150000.0,Forbes Consult Ltd,ELYLAND INVESTMENT COMPANY Ltd,0.0
1727,DK Online,March,2019,0.0,100000.0,200000.0,150000.0,Masangsoft,Masangsoft,0.0
1730,God Awe-full Clicker,September,2018,0.0,100000.0,200000.0,150000.0,Mad Labyrinth Studios LLC,Mad Labyrinth Studios LLC,0.0
1731,La Tale - Evolved,November,2017,0.0,100000.0,200000.0,150000.0,Actoz Soft,Papaya Play,0.0
1734,Life Forge - Reborn ORPG,March,2017,0.0,100000.0,200000.0,150000.0,Life Forge Team,Pixel Life,0.0
1739,The Last Spell: Prologue,October,2020,0.0,100000.0,200000.0,150000.0,Ishtar Games,"The Arcade Crew, Gamera Game (China)",0.0
1740,Luna Online: Reborn,April,2016,0.0,100000.0,200000.0,150000.0,Funtime,Subagames,0.0
1741,Horse Riding Tales,April,2019,0.0,100000.0,200000.0,150000.0,Foxie Games,App Business Ventures LLC,0.0
1744,Spell Fighter VR,March,2016,0.0,100000.0,200000.0,150000.0,Kubold,Kubold,0.0
1746,Booty Calls,September,2018,0.0,100000.0,200000.0,150000.0,3X Entertainment Limited,Nutaku Publishing,0.0
1747,Spellstone,November,2016,0.0,100000.0,200000.0,150000.0,Synapse Games,Kongregate,0.0
1752,DarkStory Online,May,2020,0.0,200000.0,500000.0,350000.0,BraveWolf,BraveWolf,0.0
1753,Idle Adventure,April,2018,0.0,100000.0,200000.0,150000.0,"zha7, Phaedruns, Yingke Wu",zha7,0.0
1755,Firefly Online Cortex,January,2015,0.0,100000.0,200000.0,150000.0,Spark Plug Games,QMx Interactive,0.0
1760,The Ranger: Lost Tribe,August,2017,0.0,200000.0,500000.0,350000.0,Leiting Interactive,Leiting Interactive,0.0
1761,RoShamBo,July,2016,0.0,100000.0,200000.0,150000.0,Blam! Games LLC,Blam! Games LLC,0.0
1765,Acan's Call: Act 1,August,2016,0.0,100000.0,200000.0,150000.0,Cyberith GmbH,Cyberith GmbH,0.0
1766,Dream Of Mirror Online,August,2015,0.0,100000.0,200000.0,150000.0,SoftStar,SubaGames,0.0
1771,Descent: Road to Legend,June,2016,0.0,100000.0,200000.0,150000.0,Fantasy Flight Games,Fantasy Flight Games,0.0
1772,Age of Fear: The Free World,January,2019,0.0,100000.0,200000.0,150000.0,Leslaw Sliwko,Age of Fear,0.0
1773,Famaze,May,2014,0.0,100000.0,200000.0,150000.0,Oryx Design Lab,Oryx Design Lab,0.0
1774,Ashland:Explore,April,2020,9.99,100000.0,200000.0,150000.0,"探X索, Explore X Studio","探X索, Explore X Studio",1498500.0
1775,Emporea: Realms of War and Magic,March,2016,0.0,100000.0,200000.0,150000.0,Pixel Federation,Pixel Federation,0.0
1776,Anomaly Zone,October,2019,0.0,100000.0,200000.0,150000.0,Cybertime Games,Cybertime Games,0.0
1779,ROSE Online,October,2012,0.0,200000.0,500000.0,350000.0,Gravity Interactive,Gravity Interactive,0.0
1782,Lilly and Sasha: Curse of the Immortals,April,2015,0.46,100000.0,200000.0,150000.0,John Wizard,John Wizard,69000.0
1784,Dungeon Hunter Champions,December,2018,0.0,200000.0,500000.0,350000.0,Gameloft,Gameloft,0.0
1785,Might & Magic Heroes Online,November,2015,0.0,200000.0,500000.0,350000.0,Blue Byte,Ubisoft,0.0
1786,Fantasy Tales Online,May,2016,0.0,100000.0,200000.0,150000.0,Cold Tea Studio,0,0.0
1787,Space Commander: War and Trade,November,2020,0.0,100000.0,200000.0,150000.0,Home Net Games,Home Net Games,0.0
1788,Cereal Soup,February,2015,0.0,100000.0,200000.0,150000.0,Wild Arts LLC,Wild Arts LLC,0.0
1795,Therian Saga,June,2013,0.0,100000.0,200000.0,150000.0,Virtys,Virtys,0.0
1796,Karos,December,2014,0.0,200000.0,500000.0,350000.0,Galaxy Gate,GameXP.com,0.0
1804,Zoria: Age of Shattering Prologue,April,2020,0.0,100000.0,200000.0,150000.0,Tiny Trinket Games,Anshar Publishing,0.0
1806,UFO Online: Invasion,June,2016,0.0,200000.0,500000.0,350000.0,Bad Pixel,Bad Pixel,0.0
1809,Crusaders of Light,April,2017,0.0,100000.0,200000.0,150000.0,Hong Kong Netease Interactive Entertainment Limited,Hong Kong Netease Interactive Entertainment Limited,0.0
1810,Heroes Evolved,January,2017,0.0,200000.0,500000.0,350000.0,Net Dragon,R2Games,0.0
1812,绝望监牢 / 絶望プリズン,February,2020,0.0,100000.0,200000.0,150000.0,STUDIO WASABI,Pujia8 Studio,0.0
1816,Revelation Online,February,2017,0.0,200000.0,500000.0,350000.0,Netease Games,MY.GAMES,0.0
1817,Karos Returns,February,2017,0.0,100000.0,200000.0,150000.0,Galaxy Gate,RedFox Games,0.0
1818,Puzzle Pirates: Dark Seas,July,2018,0.0,100000.0,200000.0,150000.0,Grey Havens,Grey Havens,0.0
1819,Skara - The Blade Remains,February,2017,0.0,200000.0,500000.0,350000.0,Atomic Kraken,Atomic Kraken,0.0
1820,Merchant,January,2015,0.0,100000.0,200000.0,150000.0,Retora Games,Retora Games,0.0
1821,Nocturne: Prelude,March,2020,0.0,100000.0,200000.0,150000.0,Pracy Studios,Pracy Studios,0.0
1822,The Emperor's Own: Alpha Teaser,November,2020,0.0,100000.0,200000.0,150000.0,Volga Studios,Volga Studios,0.0
1824,Fiesta Online NA,February,2008,0.0,200000.0,500000.0,350000.0,Onson Soft,gamigo AG,0.0
1826,Tale of Toast,February,2018,0.0,200000.0,500000.0,350000.0,Toasty Leaf AB,Toasty Leaf AB,0.0
1830,Florensia,November,2016,0.0,200000.0,500000.0,350000.0,AHA Entertainment,Giiku Games,0.0
1834,Deepworld,April,2015,0.0,200000.0,500000.0,350000.0,Bytebin,Bytebin,0.0
1835,MilMo,December,2009,0.0,200000.0,500000.0,350000.0,Dohi Sweden AB,Dohi Sweden AB,0.0
1836,LuckCatchers,November,2016,0.0,200000.0,500000.0,350000.0,DiP Online,DiP Online,0.0
1837,Stash,September,2017,0.0,100000.0,200000.0,150000.0,Frogdice,Frogdice,0.0
1838,Leafling,December,2020,0.0,200000.0,500000.0,350000.0,Celtaria Productions,Celtaria Productions,0.0
1839,Divine Souls F2P MMO,November,2014,0.0,500000.0,1000000.0,750000.0,GamePrix,Suba Games,0.0
1844,Orake Classic,August,2016,0.0,200000.0,500000.0,350000.0,PigLion Games,PigLion Games,0.0
1847,NAVYFIELD,March,2000,0.0,200000.0,500000.0,350000.0,SDEnterNET,Naiadgames,0.0
1848,Deuterium Wars,October,2019,0.0,100000.0,200000.0,150000.0,Disquire,Disquire,0.0
1849,Eternal Magic,April,2020,0.0,100000.0,200000.0,150000.0,Duoyi,101XP,0.0
1850,Helmet Heroes,March,2013,0.0,200000.0,500000.0,350000.0,Helmet Games,Helmet Games,0.0
1851,Black Skylands: Origins,April,2020,17.11,200000.0,500000.0,350000.0,Hungry Couch Games,tinyBuild,5988500.0
1853,Incremental Adventures,August,2020,0.0,100000.0,200000.0,150000.0,Gniller,Gniller,0.0
1856,Atlantica Global,May,2020,0.0,100000.0,200000.0,150000.0,"VALOFE, NEXON",VALOFE,0.0
1858,Gods and Idols,December,2016,0.0,100000.0,200000.0,150000.0,Viking Tao,Viking Tao,0.0
1860,Requiem: Rise of the Reaver,June,2008,0.0,200000.0,500000.0,350000.0,"Gravity Interactive, Inc.","Gravity Interactive, Inc.",0.0
1861,The Lord of the Rings: Journeys in Middle-earth,April,2019,0.0,100000.0,200000.0,150000.0,Fantasy Flight Games,Fantasy Flight Games,0.0
1862,Pox Nora,October,2014,0.0,200000.0,500000.0,350000.0,Desert Owl Games LLC,Desert Owl Games LLC,0.0
1867,Tactical Craft Online,February,2016,0.0,200000.0,500000.0,350000.0,Crematorium of Time,Crematorium of Time,0.0
1868,Second Galaxy,September,2019,0.0,100000.0,200000.0,150000.0,Zilong Game Limited,Zilong Game Limited,0.0
1870,Scarlet Hollow,September,2020,0.0,100000.0,200000.0,150000.0,Black Tabby Games,Black Tabby Games,0.0
1871,Twin Saga,April,2017,0.0,200000.0,500000.0,350000.0,X-Legend,Aeria Games,0.0
1873,RaidLand,May,2020,0.0,100000.0,200000.0,150000.0,SideQuestNZ,Blue Wizard Digital,0.0
1874,Navy Field 2 : Conqueror of the Ocean,March,2015,0.0,500000.0,1000000.0,750000.0,SDEnterNet,SDEnterNet,0.0
1875,Onigiri,March,2019,0.0,100000.0,200000.0,150000.0,"CyberStep, Inc.","CyberStep, Inc.",0.0
1876,The Ship: Single Player,November,2006,9.99,200000.0,500000.0,350000.0,Outerlight Ltd.,Blazing Griffin Ltd.,3496500.0
1877,CosmicBreak Universal,December,2008,0.0,200000.0,500000.0,350000.0,"CyberStep, Inc.","CyberStep, Inc.",0.0
1879,VALKYRIE CONNECT,April,2020,0.0,200000.0,500000.0,350000.0,Ateam Entertainment Inc.,Ateam Entertainment Inc.,0.0
1881,Tap Tap Infinity,June,2015,0.0,200000.0,500000.0,350000.0,Scary Bee LLC,Scary Bee LLC,0.0
1882,King’s Bounty: Legions,December,2013,0.0,200000.0,500000.0,350000.0,Nival,Nival,0.0
1883,Big Bang Empire,August,2016,0.0,100000.0,200000.0,150000.0,Playata GmbH,European Games Group AG,0.0
1884,Champions of Regnum,May,2007,0.0,200000.0,500000.0,350000.0,Nimble Giant Entertainment,Nimble Giant Entertainment,0.0
1885,Star Trek Timelines,January,2016,0.0,200000.0,500000.0,350000.0,Tilting Point,Tilting Point,0.0
1886,CABAL Online,February,2016,0.0,200000.0,500000.0,350000.0,ESTgames Corp.,ESTsoft Inc.,0.0
1887,KOEWOTAYORINI / 声之寄托,March,2018,0.0,100000.0,200000.0,150000.0,あみそ組,"Pujia8 Studio, Gamera Game",0.0
1888,Survived By,December,2018,0.0,200000.0,500000.0,350000.0,Human Head Studios,Digital Extremes,0.0
